# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN AllArgon
RP 56128       0.00   4.96705e+01
RP 56129       0.00   6.06442e+01
RP 56131       0.00   8.20141e+01
RP 56132       0.00   0.00000e+00
RP 56133       0.00   3.01125e+00
RP 57128       0.00   5.77564e-01
RP 57130       0.00   5.77564e-01
RP 57131       0.00   5.77564e-01
RP 57135       0.00   5.77564e-01
VN BaseTPCCell
RP 2006       0.00   9.81859e+00
RP 3008       0.00   1.38615e+01
RP 4007       0.00   2.80575e+01
RP 4008       0.00   1.38615e+01
RP 4010       0.00   3.44651e-06
RP 5012       0.00   3.46538e+00
RP 6010       0.00   2.31026e+00
RP 6011       0.00   1.73269e+01
RP 6014       0.00   1.47479e-03
RP 7013       0.00   3.46538e+00
RP 7016       0.00   1.73269e+00
RP 8014       0.00   5.77564e-01
RP 8015       0.00   9.81859e+00
RP 8019       0.00   2.31026e+00
RP 8020       0.00   2.88782e+00
RP 9017       0.00   1.15513e+00
RP 9018       0.00   2.65679e+01
RP 9020       0.00   1.55942e+01
RP 9021       0.00   6.35320e+00
RP 9022       0.00   5.77564e-01
RP 9023       0.00   5.77564e-01
RP 10019       0.00   3.46538e+00
RP 10023       0.00   5.77564e+00
RP 10024       0.00   2.31026e+00
RP 10025       0.00   5.77564e-01
RP 11020       0.00   5.77564e-01
RP 11021       0.00   4.62051e+00
RP 11022       0.00   1.40435e+01
RP 11024     472.21   2.31020e+00
RP 11024       0.00   2.77231e+01
RP 11025       0.00   1.21288e+01
RP 11026       0.00   4.04295e+00
RP 11027       0.00   2.88782e+00
RP 12022       0.00   5.77564e-01
RP 12023       0.00   5.77564e+00
RP 12027       0.00   2.77231e+01
RP 12028       0.00   1.09737e+01
RP 12029       0.00   1.15513e+00
RP 12030       0.00   1.15513e+00
RP 12032       0.00   5.77564e-01
RP 12033       0.00   5.77564e-01
RP 13024       0.00   5.77564e-01
RP 13025       0.00   4.04295e+00
RP 13026       0.00   1.00500e-04
RP 13028       0.00   1.16668e+02
RP 13029       0.00   5.83340e+01
RP 13030       0.00   1.50167e+01
RP 13031       0.00   5.77564e+00
RP 13032       0.00   2.31026e+00
RP 13033       0.00   2.31026e+00
RP 13034       0.00   5.77564e-01
RP 14026       0.00   1.15513e+00
RP 14027       0.00   1.03962e+01
RP 14031       0.00   1.72692e+02
RP 14032       0.00   4.15084e-01
RP 14033       0.00   2.36801e+01
RP 14034       0.00   1.44391e+01
RP 14035       0.00   9.81859e+00
RP 14036       0.00   6.35320e+00
RP 14037       0.00   2.88782e+00
RP 15028       0.00   5.77564e-01
RP 15029       0.00   5.77564e+00
RP 15030       0.00   2.02147e+02
RP 15032       0.00   5.32906e+02
RP 15033       0.00   3.89260e+02
RP 15034       0.00   2.14276e+02
RP 15035       0.00   1.44969e+02
RP 15036       0.00   6.93077e+01
RP 15037       0.00   6.00667e+01
RP 15038       0.00   4.27397e+01
RP 16031       0.00   8.66346e+00
RP 16035       0.00   9.35891e+02
RP 16037       0.00   3.48271e+02
RP 16038       0.00   2.93402e+02
RP 16039       0.00   6.35320e+00
RP 17031       0.00   5.77564e-01
RP 17032       0.00   5.77564e-01
RP 17033       0.00   5.77564e+00
RP 17034     146.36   2.61348e-03
RP 17034       0.00   6.87301e+01
RP 17036       0.00   2.40886e-03
RP 17038       0.00   1.46701e+03
RP 17039       0.00   1.62238e+03
RP 17040       0.00   2.52973e+02
RP 18034       0.00   1.15513e+00
RP 18035       0.00   1.15513e+01
RP 18037       0.00   6.37746e+02
RP 18039       0.00   2.20766e+01
RP 18041       0.00   1.38615e+02
RP 19036       0.00   5.77564e-01
RP 19037       0.00   7.50833e+00
RP 19038       0.00   5.66013e+01
RP 19040       0.00   6.99287e-08
RP 19042       0.00   5.77564e-01
VN OuterACD
RP 2006       0.00   1.15513e+00
